id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
-1.0994614764926514,-0.766065155698452,17,VILLAVERDE          ,1.5169148304927258,LOS ANGELES         ,-0.44794108852625386,1,-0.28209158937376994,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,2,28041,"440699,55","4468091,51",1,Puerta Calle,1,Abierto,10,,PB,,,,ALQUEZAR LA BODEGA DE COTE,1,Anual,1,Abierta,72.0,72,30/04/2014,-0.5407956822645995,1,-0.2819579908304071,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,2,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,20,20.0,80,  
-1.0980850927827839,0.4448314508122267,17,VILLAVERDE          ,1.5116910709772975,SAN CRISTOBAL       ,2.950350047276486,1,-0.27151231969301304,CALLE                   ,ROCAFORT                                          ,NUM,9,28021,"441482,52","4465904,5",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR PIRATA,1,Anual,1,Abierta,77.0,77,30/04/2014,2.4526132211885154,1,-0.2714011478741605,CALLE                   ,ROCAFORT                                          ,NUM,9, B,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,21,21.0,84, B
-1.087074023103844,-0.766063521531067,17,VILLAVERDE          ,1.5151735773209163,LOS ROSALES         ,-0.4483082659050644,1,-0.29165018921762154,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,4,28021,"441319,53","4467087,5",1,Puerta Calle,4,Cerrado,10,,PB,,,,TU BOCATA II,2,Estacional,1,Abierta,72.0,,13/05/2014,-0.5411191130687758,1,-0.29149632764175554,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,4,  ,Plaza peatonal,08:00:00,01:30:00,,,08:00:00,01:30:00,,,0,,24,,96,  
-1.0813964403006404,0.4466504848957365,17,VILLAVERDE          ,1.5169148304927258,LOS ANGELES         ,-0.44802708174136563,1,-0.2820898825680226,CALLE                   ,LA DOLOROSA                                       ,NUM,20,28041,"441031,54","4467258,51",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR MONICO,2,Estacional,1,Abierta,108.0,,14/05/2014,-0.5408714299994066,1,-0.2819562876428739,CALLE                   ,LA DOLOROSA                                       ,NUM,20,  ,Acera,08:00:00,01:30:00,,,08:00:00,01:30:00,,,0,,12,,48,  
-1.057653821305426,0.4468759878899184,20,SAN BLAS-CANILLEJAS ,2.042773288379157,CANILLEJAS          ,-0.4464548050007806,1,-0.26561652498293875,CALLE                   ,VALDERROBRES                                      ,NUM,37,28022,"448332,56","4476984,43",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR LOS MELLIZOS,2,Estacional,1,Abierta,72.0,,30/05/2014,-0.5394884326666786,1,-0.28944033697658805,CALLE                   ,ESFINGE                                           ,NUM,66,  ,Acera,08:00:00,01:30:00,,,08:00:00,01:30:00,,,0,,22,,88,  
-1.055245149813158,0.4471307969525374,20,SAN BLAS-CANILLEJAS ,2.032325769348301,SIMANCAS            ,2.9452655278115447,1,-0.28443040090640154,CALLE                   ,ISANDRO                                           ,NUM,25,28037,"446812,56","4475253,45",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR LA ISLA,2,Estacional,1,Abierta,90.0,,30/05/2014,-0.5399438208342688,1,-0.28429184437600313,CALLE                   ,ISANDRO                                           ,NUM,15,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:00:00,,,0,,26,,104,  
-1.046986847553953,0.45095644332546403,12,USERA               ,0.6462882445880379,MOSCARDO            ,-0.4554392191439153,1,-0.2688984686056683,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,177,28026,"439293,59","4470900,53",1,Puerta Calle,1,Abierto,30,,PB,,,,O FREIXO,1,Anual,1,Abierta,88.0,88,30/05/2014,-0.5474004639190295,1,-0.26879283782320246,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,177,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,20,20.0,80,  
-1.0404490249320824,0.44988814573860825,20,SAN BLAS-CANILLEJAS ,2.032325769348301,SIMANCAS            ,-0.4469583089249766,1,-0.2952954386351406,CALLE                   ,CASTILLO DE UCLES                                 ,NUM,11,28037,"446944,56","4475498,45",1,Puerta Calle,1,Abierto,70,,PB,,,,TABERNA LAS GEMELAS,2,Estacional,1,Abierta,72.0,,05/06/2014,-0.5399302944530533,1,-0.26360541522185693,CALLE                   ,ZARATAN                                           ,NUM,2,  ,Acera,08:00:00,00:00:00,,,08:00:00,00:00:00,,,0,,14,,56,  
-1.0086201516413964,-2.218648944924576,5,CHAMARTIN           ,-0.5725889756785248,NUEVA ESPAÑA        ,-0.4654550400040154,1,-0.27312890856513017,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,291,28016,"442608,6","4479037,51",1,Puerta Calle,1,Abierto,70,,PB,,,,EL ENFRIADOR CERVECERIA,1,Anual,1,Abierta,81.0,"17,13",10/07/2014,-0.5562229709203117,1,-0.2730143097806764,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,291,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,2,0.0,36,5.0,105,  
-0.958898290122433,0.4492949429778651,10,LATINA              ,0.3015201165697816,LAS AGUILAS         ,-0.45839079975545954,1,-0.28696378829422914,CALLE                   ,GARROVILLAS                                       ,NUM,7,28044,"433898,62","4470258,58",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR CERVECRIA,1,Anual,1,Abierta,920.0,"29,52",18/09/2014,-0.5500003846817835,1,-0.28681986130039244,CALLE                   ,GARROVILLAS                                       ,NUM,7,  ,Calle sin salida,10:00:00,00:30:00,10:00:00,00:00:00,10:00:00,00:30:00,10:00:00,00:00:00,0,0.0,33,33.0,114,  
