id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
-0.17212295196942326,0.4509344728528439,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,1.0768517001428988,1,-0.26766469187973874,CALLE                   ,SILVANO                                           ,NUM,77,28043,"446098,58","4479332,47",0,Agrupado,4,Cerrado,0,,01,A3,"446103,58","4479330,47",CERVECERIA LA SUREÑA,1,Anual,1,Abierta,"62,37","62,37",23/01/2017,0.8023288845024457,1,-0.26756167654914953,CALLE                   ,SILVANO                                           ,NUM,77,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,20,20.0,77,  
-0.17195090400568983,0.4510102982195064,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.943135148280026,1,1.2088488270182838,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,21,28050,"444432,61","4482771,5",1,Puerta Calle,1,Abierto,20,,PB,,,,TELEPIZZA,2,Estacional,1,Abierta,"19,42",,23/01/2017,2.4462576255347006,1,1.2058218189235161,CALLE                   ,ARCHIDUQUE ALBERTO                                ,NUM,17,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,6,,24,  
-0.1714347601144895,0.5663178994093082,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.44989965224900763,1,-0.2963899887779662,CARRETERA               ,CANILLAS                                          ,NUM,27,28043,"444934,59","4479370,48",1,Puerta Calle,1,Abierto,20,,PB,,,,LA CAFETERIA,1,Anual,1,Abierta,"80,99","33,02",23/01/2017,-0.542520897042081,1,-0.2962260794216596,CARRETERA               ,CANILLAS                                          ,NUM,27,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,24,12.0,63,  
-0.17126271215075606,0.5663218214110322,16,HORTALEZA           ,1.3410482601399787,PINAR DEL REY       ,-0.44958059012150964,1,-0.2688131283183016,CALLE                   ,SANTA SUSANA                                      ,NUM,55,28033,"445072,6","4481253,49",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFETERIA TAPAS Y PINCHOS M 40,2,Estacional,1,Abierta,"12,72",,23/01/2017,-0.5422398488990468,1,-0.26870767844653876,CALLE                   ,SANTA SUSANA                                      ,NUM,55,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,5,,15,  
-0.17109066418702262,0.5663228624361811,16,HORTALEZA           ,1.3427895133117882,APOSTOL SANTIAGO    ,-0.4492717652815249,1,-0.2971217207847872,CALLE                   ,BURGO DE OSMA                                     ,NUM,6,28033,"443888,6","4480056,5",1,Puerta Calle,4,Cerrado,40,,PB,,,,PUB YUPPIE,2,Estacional,1,Abierta,33,,23/01/2017,-0.5419678183434895,1,-0.296956260248425,CALLE                   ,BURGO DE OSMA                                     ,NUM,6,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,14,,64,  
-0.1709186162232892,0.5663241818750326,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,-0.4490869822419098,1,-0.2761523930318349,CALLE                   ,OÑA                                               ,NUM,13,28050,"443418,61","4482235,51",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR VIRGEN DEL CORTIJO,2,Estacional,1,Abierta,54,,23/01/2017,-0.541805050889529,1,-0.27603138483962036,CALLE                   ,OÑA                                               ,NUM,13,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,15,,70,  
-0.17074656825955575,0.5663246418628892,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,1.0737682291438915,1,4.032571821305487,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,90,28043,"445439,59","4480012,48",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR SPK CERVECRIA,1,Anual,1,Abierta,"18,2","18,2",23/01/2017,0.7996127871543626,1,4.023558874710519,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,90,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,24,  
-0.17057452029582232,0.5663249565914226,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,1.074775407613742,1,-0.3015252796129072,CALLE                   ,JOSE RIZAL                                        ,NUM,57,28043,"446355,58","4479017,46",1,Puerta Calle,1,Abierto,40,,PB,,,,SITA LOUNGE AND COFFEE,2,Estacional,1,Abierta,"16,65",,23/01/2017,0.8044391502651965,1,-0.3026635930099279,PLAZA                   ,MANUEL RODRIGO                                    ,NUM,7,  ,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,6,,18,  
-0.17040247233208888,0.5663257313078125,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,1.076828154381618,1,4.032576015171037,AVENIDA                 ,MACHUPICHU                                        ,NUM,24,28043,"446921,58","4478895,46",1,Puerta Calle,1,Abierto,30,,PB,,,,RAPSODIA,1,Anual,1,Abierta,"30,4","30,4",23/01/2017,0.8023081440512484,1,4.023563059685601,AVENIDA                 ,MACHUPICHU                                        ,NUM,24,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,13,13.0,39,  
-0.17023042436835545,0.5663258523572484,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,1.076913635732354,1,-0.26766469187973874,CALLE                   ,SILVANO                                           ,NUM,146,28043,"446625,58","4479283,46",1,Puerta Calle,1,Abierto,20,,PB,,,,BAR RESTAURANTE MIKEDON,2,Estacional,1,Abierta,"28,82",,23/01/2017,0.8023834409066817,1,-0.26756167654914953,CALLE                   ,SILVANO                                           ,NUM,146,  ,Acera,08:00:00,01:30:00,,,08:00:00,01:30:00,,,0,,4,,12,  
